Date_of_Payment,lat,long,pay,day
2013-08-29,47.432251,-121.803388,12.71,28
2013-08-29,27.63573,-99.592284,9.82,28
2013-08-29,27.556714,-99.475079,200,28
2013-08-29,40.576611,-74.362616,2.39,28
2013-08-29,32.771419,-97.291484,99.94,28
2013-08-29,32.692682,-96.623022,18.1,28
2013-08-30,26.22131,-80.26137,1000,29
2013-08-30,39.387357,-84.499743,1600,29
2013-08-30,39.392671,-75.025676,1600,29
2013-08-30,39.425137,-84.472925,1600,29
2013-08-30,40.347017,-79.500729,1600,29
2013-08-30,40.608389,-74.093684,1640.5,29
2013-08-30,40.765309,-74.98743,3302.54,29
2013-08-30,40.776629,-73.953914,137.03,29
2013-08-30,41.399129,-82.724417,1600,29
2013-08-30,41.501001,-81.469427,2400,29
2013-08-30,42.470639,-82.902194,1600,29
2013-08-30,42.812579,-86.037218,8.36,29
2013-08-30,43.011127,-83.803045,2357.75,29
2013-08-30,45.408077,-122.723058,4,29
2013-08-30,45.52013,-122.860376,32.06,29
2013-08-30,47.432251,-121.803388,107.83,29
2013-08-30,47.650091,-117.429846,1000,29
2013-08-30,47.673263,-122.187029,87.8,29
2013-08-30,39.052158,-77.121096,1000,29
2013-08-30,38.953033,-77.229496,1600,29
2013-08-30,40.738901,-74.194839,2400,29
2013-08-30,37.592095,-77.495206,1004.07,29
2013-08-30,26.595867,-80.22087,6000,29
2013-08-30,27.471379,-82.37934,2400,29
2013-08-30,38.62136,-121.332191,1000,29
2013-08-30,30.191737,-81.603557,1000,29
2013-08-30,32.24425,-110.92318,2400,29
2013-08-30,32.692682,-96.623022,1600,29
2013-08-30,32.753927,-97.786026,1600,29
2013-08-30,32.898511,-117.225744,2400,29
2013-08-30,33.162417,-96.71546,1000,29
2013-08-30,27.63573,-99.592284,2400,29
2013-08-30,33.579122,-117.731534,1600,29
2013-08-30,33.786594,-118.298662,7200,29
2013-08-30,34.839964,-115.967051,16.8,29
2013-08-30,35.44541,-97.506415,13.09,29
2013-08-30,36.045543,-95.956267,1165.23,29
2013-08-30,36.053498,-95.920371,13.09,29
2013-08-30,36.961768,-93.237749,24.08,29
2013-08-30,33.276539,-112.18717,5000,29
2013-08-31,26.572627,-81.937186,2.6,30
2013-09-03,38.927256,-94.714336,1515.27,33
2013-09-03,38.974815,-94.683188,15.27,33
2013-09-03,39.052158,-77.121096,27.97,33
2013-09-03,39.718539,-105.245659,13.97,33
2013-09-03,39.892263,-74.94075,2.14,33
2013-09-03,40.707846,-111.836766,1500,33
2013-09-03,40.801131,-75.310958,10.42,33
2013-09-03,40.768823,-73.960257,101.81,33
2013-09-03,40.776629,-73.953914,101.81,33
2013-09-03,41.85414,-71.437752,12.95,33
2013-09-03,42.770177,-112.259807,1500,33
2013-09-03,37.931997,-121.906748,5.14,33
2013-09-03,40.754757,-73.601772,7.42,33
2013-09-03,37.189396,-121.705327,1500,33
2013-09-03,33.640302,-117.769442,3.08,33
2013-09-03,36.130992,-115.217932,211.74,33
2013-09-03,36.169273,-115.282751,211.74,33
2013-09-03,26.572627,-81.937186,154.16,33
2013-09-03,29.424132,-98.484144,113.79,33
2013-09-03,32.192676,-110.945048,18.19,33
2013-09-03,32.214075,-110.883744,9.09,33
2013-09-03,32.771419,-97.291484,9.32,33
2013-09-03,26.561955,-81.911422,154.16,33
2013-09-03,33.680623,-116.402695,211.74,33
2013-09-03,33.786594,-118.298662,211.74,33
2013-09-03,35.058097,-81.98003,6.88,33
2013-09-03,36.058599,-80.320965,2500,33
2013-09-03,32.898511,-117.225744,1500,33
2013-09-04,44.639931,-123.275969,10.91,34
2013-09-04,39.718539,-105.245659,10.95,34
2013-09-04,40.622459,-74.028749,8.4,34
2013-09-04,40.768823,-73.960257,16.8,34
2013-09-04,40.787006,-74.325993,13.5,34
2013-09-04,41.85414,-71.437752,77.94,34
2013-09-04,41.7917,-71.435251,155.88,34
2013-09-04,42.770177,-112.259807,110.22,34
2013-09-04,42.968507,-78.749153,3.62,34
2013-09-04,43.150119,-75.192786,17.32,34
2013-09-04,39.429055,-76.787696,6.89,34
2013-09-04,41.685744,-81.672797,75.51,34
2013-09-04,38.875811,-77.140021,51.96,34
2013-09-04,33.640302,-117.769442,22,34
2013-09-04,38.625541,-77.271644,15.11,34
2013-09-04,36.972577,-93.122301,81.28,34
2013-09-04,36.961768,-93.237749,20.32,34
2013-09-04,36.441768,-121.416603,3.83,34
2013-09-04,35.077091,-89.759979,3.7,34
2013-09-04,33.276539,-112.18717,24.49,34
2013-09-04,33.016928,-116.846046,12.44,34
2013-09-04,32.898511,-117.225744,30.2,34
2013-09-04,32.874916,-117.088322,15.1,34
2013-09-04,32.810983,-117.136812,15.11,34
2013-09-04,30.639867,-88.25445,110.22,34
2013-09-04,30.415795,-89.068448,110.23,34
2013-09-04,47.432251,-121.803388,65.37,34
2013-09-04,38.81522,-77.10993,15.11,34
2013-09-05,30.788123,-88.088073,90.71,35
2013-09-05,32.24425,-110.92318,2451,35
2013-09-05,27.556714,-99.475079,200,35
2013-09-05,40.071102,-86.117215,6.13,35
2013-09-05,40.576611,-74.362616,59.82,35
2013-09-05,40.589139,-73.642323,1000,35
2013-09-05,40.707846,-111.836766,761.44,35
2013-09-05,40.754757,-73.601772,1600,35
2013-09-05,40.765309,-74.98743,3200,35
2013-09-05,40.776629,-73.953914,2400,35
2013-09-05,40.787006,-74.325993,1000,35
2013-09-05,40.801131,-75.310958,99.6,35
2013-09-05,41.399129,-82.724417,1706.51,35
2013-09-05,41.811929,-87.68732,2500,35
2013-09-05,42.242774,-85.560265,160.84,35
2013-09-05,42.334386,-83.273929,27.9,35
2013-09-05,42.462215,-83.230578,62.27,35
2013-09-05,42.470639,-82.902194,22.2,35
2013-09-05,42.770177,-112.259807,1051.07,35
2013-09-05,43.011127,-83.803045,3655.99,35
2013-09-05,43.482403,-83.969391,80.42,35
2013-09-05,43.608773,-83.953007,62.27,35
2013-09-05,44.932864,-93.367327,1000,35
2013-09-05,47.432251,-121.803388,3300.02,35
2013-09-05,47.620471,-122.178883,90.71,35
2013-09-05,28.239369,-82.736882,79.87,35
2013-09-05,27.63573,-99.592284,2400,35
2013-09-05,26.595867,-80.22087,4800,35
2013-09-05,39.718539,-105.245659,4800,35
2013-09-05,39.392671,-75.025676,3200,35
2013-09-05,40.772743,-111.838541,1268.55,35
2013-09-05,38.927256,-94.714336,425.55,35
2013-09-05,32.692682,-96.623022,1600,35
2013-09-05,32.753927,-97.786026,1600,35
2013-09-05,32.810983,-117.136812,12.58,35
2013-09-05,32.898511,-117.225744,90.71,35
2013-09-05,39.209375,-96.564589,18.75,35
2013-09-05,33.054154,-117.250253,12.58,35
2013-09-05,33.705787,-117.816189,73.67,35
2013-09-05,33.786594,-118.298662,107.21,35
2013-09-05,33.938206,-84.540333,2400,35
2013-09-05,34.307783,-119.084253,34.22,35
2013-09-05,34.330829,-119.358352,34.22,35
2013-09-05,34.839964,-115.967051,2400,35
2013-09-05,35.078775,-89.841963,8.33,35
2013-09-05,33.016928,-116.846046,1.91,35
2013-09-05,36.053498,-95.920371,1606.77,35
2013-09-05,36.045543,-95.956267,2000,35
2013-09-05,38.924838,-94.637888,90.71,35
2013-09-05,38.625541,-77.271644,1600,35
2013-09-05,37.731229,-122.066373,6400,35
2013-09-05,37.592095,-77.495206,1000,35
2013-09-05,38.19188,-85.785512,1000,35
2013-09-05,37.189396,-121.705327,90.71,35
2013-09-05,36.441768,-121.416603,1600,35
2013-09-05,36.118687,-95.884368,13.54,35
2013-09-05,36.058599,-80.320965,90.71,35
2013-09-05,37.498586,-122.29815,82.65,35
2013-09-06,42.242774,-85.560265,4.61,36
2013-09-06,38.341558,-85.598451,20.04,36
2013-09-06,41.811929,-87.68732,119.57,36
2013-09-06,41.594185,-86.756985,119.58,36
2013-09-06,40.872898,-74.170138,181.93,36
2013-09-06,40.08561,-75.151569,14.33,36
2013-09-06,36.521811,-121.688623,36.8,36
2013-09-06,30.49687,-99.776055,18.45,36
2013-09-06,34.213403,-118.800204,31.96,36
2013-09-06,34.151161,-116.900557,12.07,36
2013-09-06,33.786594,-118.298662,54.53,36
2013-09-06,33.605527,-117.667923,4.43,36
2013-09-06,25.558428,-80.458168,4.1,36
2013-09-06,42.374118,-83.418143,5.06,36
2013-09-06,36.441768,-121.416603,18.4,36
2013-09-08,35.371633,-80.562141,0.9,38
2013-09-08,35.401071,-80.869457,1.07,38
2013-09-08,35.283427,-80.844594,0.9,38
2013-09-09,26.145724,-80.448254,6.04,39
2013-09-09,39.762392,-86.143736,105.53,39
2013-09-09,38.898356,-94.637684,38.54,39
2013-09-09,37.704429,-122.124225,3.57,39
2013-09-09,36.441768,-121.416603,1.42,39
2013-09-09,35.208941,-89.791656,21.74,39
2013-09-09,40.576611,-74.362616,38.88,39
2013-09-09,40.768823,-73.960257,10.43,39
2013-09-09,40.776629,-73.953914,111.38,39
2013-09-09,40.787006,-74.325993,7.69,39
2013-09-09,41.685744,-81.672797,97.27,39
2013-09-09,41.85414,-71.437752,19.8,39
2013-09-09,41.875149,-71.392732,39.6,39
2013-09-09,39.761293,-86.161336,105.53,39
2013-09-09,38.967943,-76.615637,23.9,39
2013-09-09,40.128175,-75.541769,9.89,39
2013-09-09,39.646371,-84.171733,10.01,39
2013-09-09,35.123644,-89.842541,21.74,39
2013-09-09,34.938893,-82.358999,20.04,39
2013-09-09,34.750238,-82.267062,20.04,39
2013-09-09,33.786594,-118.298662,29.69,39
2013-09-09,33.58016,-84.326757,36.67,39
2013-09-09,33.555536,-84.397997,36.67,39
2013-09-09,30.408291,-91.143906,4.29,39
2013-09-09,30.290839,-81.631465,7,39
2013-09-09,29.68041,-82.345739,28,39
2013-09-09,29.424132,-98.484144,11.71,39
2013-09-09,29.269288,-98.33469,81.44,39
2013-09-09,27.556714,-99.475079,81.44,39
2013-09-09,26.178661,-80.144873,9.29,39
2013-09-09,39.678945,-86.130154,211.06,39
2013-09-09,38.927256,-94.714336,19.27,39
2013-09-10,35.098109,-77.178429,27.56,40
2013-09-10,26.135692,-80.253284,10.08,40
2013-09-10,26.518049,-80.079114,19.43,40
2013-09-10,26.029582,-80.248916,10.08,40
2013-09-10,25.852273,-80.207219,5.59,40
2013-09-10,40.758775,-73.967842,125.17,40
2013-09-10,26.634845,-81.959923,61.67,40
2013-09-10,40.768823,-73.960257,250.34,40
2013-09-10,40.801131,-75.310958,14.58,40
2013-09-10,40.955347,-74.026983,33.6,40
2013-09-10,41.473248,-81.505389,267.18,40
2013-09-10,41.685744,-81.672797,89.06,40
2013-09-10,42.309143,-87.987213,22.46,40
2013-09-10,42.968507,-78.749153,33.13,40
2013-09-10,43.433036,-111.660433,17.42,40
2013-09-10,43.482403,-83.969391,75.87,40
2013-09-10,44.955615,-93.16702,123.86,40
2013-09-10,35.078775,-89.841963,58.25,40
2013-09-10,27.556714,-99.475079,99.9,40
2013-09-10,33.579122,-117.731534,71.24,40
2013-09-10,29.424132,-98.484144,6.99,40
2013-09-10,37.498586,-122.29815,123.86,40
2013-09-10,37.519396,-77.500757,119.11,40
2013-09-10,30.539159,-88.621046,5.53,40
2013-09-10,32.692682,-96.623022,161.92,40
2013-09-10,32.771419,-97.291484,9.69,40
2013-09-10,32.898511,-117.225744,11.39,40
2013-09-10,33.016928,-116.846046,4.62,40
2013-09-10,33.276539,-112.18717,18.95,40
2013-09-10,33.553346,-111.879806,55.92,40
2013-09-10,36.441768,-121.416603,138.4,40
2013-09-10,33.786594,-118.298662,10.68,40
2013-09-10,33.933543,-84.395777,24.29,40
2013-09-10,27.770678,-97.105137,99.9,40
2013-09-10,37.592095,-77.495206,128.46,40
2013-09-10,39.425137,-84.472925,87.2,40
2013-09-10,39.678945,-86.130154,8.24,40
2013-09-10,40.347017,-79.500729,31.19,40
2013-09-10,40.662211,-75.39027,14.58,40
2013-09-10,40.713941,-74.007401,8.02,40
2013-09-10,40.752955,-73.973196,125.17,40
2013-09-10,33.797854,-84.387726,24.29,40
2013-09-10,36.281327,-115.390646,61.67,40
2013-09-10,36.283135,-114.804393,61.67,40
2013-09-10,34.262834,-119.848555,24.87,40
2013-09-10,29.677899,-82.466362,56.1,40
2013-09-10,30.290839,-81.631465,11.22,40
2013-09-11,40.799549,-74.116517,106.8,41
2013-09-11,37.509453,-121.95832,95.9,41
2013-09-11,37.986629,-84.372883,8.05,41
2013-09-11,39.718539,-105.245659,25.12,41
2013-09-11,40.094787,-105.278083,18.24,41
2013-09-11,40.811908,-74.216389,106.8,41
2013-09-11,40.826879,-73.825153,111.11,41
2013-09-11,40.955347,-74.026983,106.8,41
2013-09-11,41.171493,-111.968874,35.58,41
2013-09-11,26.029582,-80.248916,6.56,41
2013-09-11,26.135692,-80.253284,6.55,41
2013-09-11,40.437705,-74.488547,14.45,41
2013-09-11,40.622459,-74.028749,8.69,41
2013-09-11,29.424132,-98.484144,12.26,41
2013-09-11,29.68041,-82.345739,38.22,41
2013-09-11,30.290839,-81.631465,12.74,41
2013-09-11,41.85414,-71.437752,45.45,41
2013-09-11,41.797849,-111.915564,9.25,41
2013-09-11,36.972577,-93.122301,12.66,41
2013-09-11,40.754757,-73.601772,444.44,41
2013-09-11,36.961768,-93.237749,12.66,41
2013-09-11,36.850729,-119.802227,8.69,41
2013-09-11,35.401071,-80.869457,2.14,41
2013-09-11,33.786594,-118.298662,9.97,41
2013-09-11,33.466705,-81.739059,9.71,41
2013-09-11,41.7917,-71.435251,45.45,41
2013-09-11,32.96331,-93.968905,106.8,41
2013-09-11,32.810983,-117.136812,16.43,41
2013-09-11,32.774699,-117.148616,16.43,41
2013-09-11,32.692682,-96.623022,34.53,41
2013-09-11,40.667352,-73.638523,111.11,41
2013-09-11,37.592095,-77.495206,12.36,41
2013-09-11,37.646081,-121.862128,95.9,41
2013-09-11,37.676864,-122.475234,14.28,41
2013-09-11,37.731229,-122.066373,96.72,41
2013-09-11,41.594185,-86.756985,8.52,41
2013-09-11,40.787006,-74.325993,213.6,41
2013-09-11,40.768823,-73.960257,26.85,41
2013-09-11,30.788123,-88.088073,13.41,41
2013-09-11,37.925039,-122.512035,96.72,41
2013-09-12,35.790866,-80.89757,1.81,42
2013-09-12,37.761778,-122.198428,15.77,42
2013-09-12,35.371633,-80.562141,6.16,42
2013-09-12,35.283427,-80.844594,6.15,42
2013-09-12,33.786594,-118.298662,4.2,42
2013-09-12,33.640302,-117.769442,4.3,42
2013-09-12,37.731229,-122.066373,88.54,42
2013-09-12,33.276539,-112.18717,12.78,42
2013-09-12,40.754757,-73.601772,111,42
2013-09-12,40.762574,-73.323061,3.24,42
2013-09-12,43.150119,-75.192786,118.33,42
2013-09-12,43.168463,-78.706886,38.4,42
2013-09-12,43.482403,-83.969391,60.67,42
2013-09-12,44.955615,-93.16702,10.4,42
2013-09-12,30.667044,-96.361631,95.39,42
2013-09-12,30.396277,-89.064103,7.12,42
2013-09-12,30.220302,-81.747414,27.54,42
2013-09-12,30.078597,-81.847794,9.74,42
2013-09-12,29.424132,-98.484144,93.4,42
2013-09-12,28.20592,-82.306326,1.07,42
2013-09-12,27.63573,-99.592284,97.32,42
2013-09-12,26.572627,-81.937186,288.54,42
2013-09-12,26.518049,-80.079114,6.58,42
2013-09-12,40.667352,-73.638523,5.32,42
2013-09-12,40.576611,-74.362616,23.2,42
2013-09-12,40.376408,-74.170037,132.23,42
2013-09-12,40.347017,-79.500729,40.68,42
2013-09-12,32.771419,-97.291484,95.39,42
2013-09-12,32.692682,-96.623022,78.15,42
2013-09-12,32.395222,-111.100062,12.79,42
2013-09-12,32.311287,-90.397157,7.12,42
2013-09-12,37.592095,-77.495206,7.67,42
2013-09-12,37.676864,-122.475234,88.54,42
2013-09-12,40.768823,-73.960257,9.97,42
2013-09-12,33.58016,-84.326757,7.72,42
2013-09-12,40.791884,-73.943517,21.99,42
2013-09-12,41.7917,-71.435251,273.09,42
2013-09-12,41.811929,-87.68732,182.46,42
2013-09-12,41.85414,-71.437752,91.03,42
2013-09-12,42.968507,-78.749153,2.23,42
2013-09-12,38.35056,-121.912773,12.33,42
2013-09-12,38.811436,-77.063587,118.33,42
2013-09-12,39.962612,-75.162871,98.53,42
2013-09-12,41.685744,-81.672797,82.16,42
2013-09-12,39.93939,-76.666257,9.82,42
2013-09-12,37.498586,-122.29815,15.77,42
2013-09-12,36.017296,-95.93902,82.73,42
2013-09-13,28.331765,-82.244624,1600,43
2013-09-13,33.786594,-118.298662,7231.01,43
2013-09-13,34.230353,-119.221299,1000,43
2013-09-13,34.839964,-115.967051,8.71,43
2013-09-13,36.053498,-95.920371,1600,43
2013-09-13,36.441768,-121.416603,1600,43
2013-09-13,36.961768,-93.237749,2400,43
2013-09-13,37.490387,-122.212846,3200,43
2013-09-13,38.625541,-77.271644,1608.07,43
2013-09-13,38.927256,-94.714336,2400,43
2013-09-13,38.953033,-77.229496,1600,43
2013-09-13,39.392671,-75.025676,1600,43
2013-09-13,39.707229,-94.725917,25.28,43
2013-09-13,39.718539,-105.245659,4845.78,43
2013-09-13,39.75521,-75.201593,1600,43
2013-09-13,40.08561,-75.151569,1.92,43
2013-09-13,40.347017,-79.500729,4800,43
2013-09-13,40.576611,-74.362616,1600,43
2013-09-13,40.765309,-74.98743,3200,43
2013-09-13,40.776629,-73.953914,2400,43
2013-09-13,40.872898,-74.170138,72.69,43
2013-09-13,41.501001,-81.469427,2400,43
2013-09-13,41.811929,-87.68732,3200,43
2013-09-13,41.85414,-71.437752,3200,43
2013-09-13,42.620607,-82.960775,9.52,43
2013-09-13,43.011127,-83.803045,1606.72,43
2013-09-13,43.608773,-83.953007,1600,43
2013-09-13,47.432251,-121.803388,3200,43
2013-09-13,33.705787,-117.816189,1600,43
2013-09-13,33.579122,-117.731534,3.62,43
2013-09-13,39.052158,-77.121096,1000,43
2013-09-13,33.276539,-112.18717,2400,43
2013-09-13,26.572627,-81.937186,2424.82,43
2013-09-13,27.63573,-99.592284,2400,43
2013-09-13,27.946998,-82.794324,4.02,43
2013-09-13,29.424132,-98.484144,1600,43
2013-09-13,30.396277,-89.064103,1000,43
2013-09-13,30.49687,-99.776055,28.12,43
2013-09-13,30.788123,-88.088073,2500,43
2013-09-13,33.420061,-111.792658,13.91,43
2013-09-13,32.898511,-117.225744,2400,43
2013-09-13,33.247861,-111.770161,13.92,43
2013-09-13,32.753927,-97.786026,1600,43
2013-09-14,47.432251,-121.803388,17.37,44
2013-09-16,34.839964,-115.967051,90.25,46
2013-09-16,39.960912,-75.19668,96.69,46
2013-09-16,33.786594,-118.298662,73.1,46
2013-09-16,39.904838,-86.067263,7.16,46
2013-09-16,38.927256,-94.714336,65.93,46
2013-09-16,38.924838,-94.637888,65.93,46
2013-09-16,36.441768,-121.416603,14.47,46
2013-09-16,35.078775,-89.841963,8.69,46
2013-09-16,34.938893,-82.358999,20.18,46
2013-09-16,34.909132,-82.384232,60.54,46
2013-09-16,25.558428,-80.458168,5.52,46
2013-09-16,26.518049,-80.079114,9.01,46
2013-09-16,41.811929,-87.68732,11.97,46
2013-09-16,41.839679,-88.088716,11.97,46
2013-09-16,43.482403,-83.969391,81.73,46
2013-09-16,44.874414,-93.375277,61.96,46
2013-09-16,44.955615,-93.16702,61.96,46
2013-09-16,47.650091,-117.429846,21.34,46
2013-09-16,27.471379,-82.37934,103.27,46
2013-09-16,30.290839,-81.631465,4.33,46
2013-09-16,32.771419,-97.291484,61.96,46
2013-09-16,33.162417,-96.71546,61.96,46
2013-09-16,33.276539,-112.18717,23.08,46
2013-09-16,40.656802,-73.622523,7.19,46
2013-09-16,40.754757,-73.601772,161.84,46
2013-09-17,41.632457,-88.169698,10.83,47
2013-09-17,47.728441,-116.780869,55.43,47
2013-09-17,41.594185,-86.756985,7.62,47
2013-09-17,40.814348,-73.363363,93.69,47
2013-09-17,40.776629,-73.953914,236.82,47
2013-09-17,40.754757,-73.601772,289.03,47
2013-09-17,40.576611,-74.362616,50,47
2013-09-17,40.392686,-86.884071,10.4,47
2013-09-17,40.347017,-79.500729,86.36,47
2013-09-17,41.685744,-81.672797,100.2,47
2013-09-17,41.85414,-71.437752,50.4,47
2013-09-17,41.934348,-71.540506,50.4,47
2013-09-17,42.620607,-82.960775,10.62,47
2013-09-17,42.880192,-85.535214,5.51,47
2013-09-17,42.968507,-78.749153,64.08,47
2013-09-17,47.613475,-117.515897,55.43,47
2013-09-17,41.696407,-86.304735,138.4,47
2013-09-17,47.650091,-117.429846,110.86,47
2013-09-17,40.289021,-75.065486,1.44,47
2013-09-17,37.731229,-122.066373,89.3,47
2013-09-17,38.585804,-121.402213,5.94,47
2013-09-17,38.038613,-84.539422,8.93,47
2013-09-17,37.592095,-77.495206,2.82,47
2013-09-17,35.195393,-80.826393,9.41,47
2013-09-17,34.83889,-82.420851,4.11,47
2013-09-17,33.786594,-118.298662,842.63,47
2013-09-17,33.690475,-117.790059,99.22,47
2013-09-17,33.579122,-117.731534,99.22,47
2013-09-17,30.078597,-81.847794,7.73,47
2013-09-17,30.290839,-81.631465,8.44,47
2013-09-17,30.540328,-87.6912,38.8,47
2013-09-17,30.788123,-88.088073,19.4,47
2013-09-17,32.777979,-96.733826,9.47,47
2013-09-17,32.886576,-96.769578,8.75,47
2013-09-17,33.016928,-116.846046,4.22,47
2013-09-17,38.62136,-121.332191,17.9,47
2013-09-17,38.927256,-94.714336,17.74,47
2013-09-17,38.964879,-94.720914,17.74,47
2013-09-17,39.563616,-74.711081,50,47
2013-09-17,29.269288,-98.33469,9.47,47
2013-09-17,28.239369,-82.736882,107.14,47
2013-09-17,37.688244,-121.898741,91.11,47
2013-09-17,27.871964,-82.438841,107.14,47
2013-09-17,33.162417,-96.71546,8.75,47
2013-09-17,27.205819,-80.195911,7.98,47
2013-09-17,27.743555,-82.64182,107.14,47
2013-09-17,26.029582,-80.248916,146.22,47
2013-09-17,25.783426,-80.204469,146.22,47
2013-09-17,40.123805,-75.114767,1.44,47
2013-09-17,39.93939,-76.666257,11.38,47
2013-09-17,39.938047,-74.17109,14.09,47
2013-09-17,39.718539,-105.245659,20.87,47
2013-09-17,26.664443,-80.174116,18.84,47
2013-09-17,33.44204,-116.861027,22.13,47
2013-09-18,40.587553,-105.324268,7.52,48
2013-09-18,40.576611,-74.362616,3200,48
2013-09-18,40.347017,-79.500729,3200,48
2013-09-18,26.572627,-81.937186,2408.84,48
2013-09-18,40.608389,-74.093684,1600,48
2013-09-18,26.22131,-80.26137,1000,48
2013-09-18,26.518049,-80.079114,8.49,48
2013-09-18,40.289021,-75.065486,14.59,48
2013-09-18,26.645895,-80.430269,8.5,48
2013-09-18,27.335023,-82.537169,23.75,48
2013-09-18,27.63573,-99.592284,4800,48
2013-09-18,28.239369,-82.736882,8.82,48
2013-09-18,32.753927,-97.786026,1600,48
2013-09-18,40.604372,-75.473127,42,48
2013-09-18,40.101109,-75.17802,1000,48
2013-09-18,28.331765,-82.244624,113.13,48
2013-09-18,39.75521,-75.201593,1600,48
2013-09-18,36.441768,-121.416603,2402.83,48
2013-09-18,36.062203,-95.873067,3750,48
2013-09-18,35.249452,-81.133003,0.88,48
2013-09-18,34.938893,-82.358999,1631.16,48
2013-09-18,34.875832,-120.340795,236.09,48
2013-09-18,33.945533,-78.327029,13.01,48
2013-09-18,33.933543,-84.395777,1600,48
2013-09-18,36.729049,-119.771526,9.76,48
2013-09-18,33.786594,-118.298662,1603.41,48
2013-09-18,33.58016,-84.326757,1000,48
2013-09-18,33.579122,-117.731534,1600,48
2013-09-18,33.276539,-112.18717,2407.52,48
2013-09-18,32.898511,-117.225744,4842.08,48
2013-09-18,32.874916,-117.088322,15.04,48
2013-09-18,30.788123,-88.088073,1615.62,48
2013-09-18,32.692682,-96.623022,4150.57,48
2013-09-18,33.703598,-116.431961,6.71,48
2013-09-18,36.961768,-93.237749,2400,48
2013-09-18,37.189396,-121.705327,60.51,48
2013-09-18,37.490387,-122.212846,3200,48
2013-09-18,39.718539,-105.245659,4800,48
2013-09-18,39.429055,-76.787696,210.04,48
2013-09-18,28.566338,-81.260818,23.74,48
2013-09-18,39.425137,-84.472925,1600,48
2013-09-18,39.392671,-75.025676,1600,48
2013-09-18,39.233204,-94.883026,12.3,48
2013-09-18,47.615471,-122.207221,140.29,48
2013-09-18,47.897284,-122.190392,9.29,48
2013-09-18,47.946017,-122.231795,82.35,48
2013-09-18,38.953033,-77.229496,1600,48
2013-09-18,38.927256,-94.714336,2400,48
2013-09-18,38.594181,-121.310796,120.08,48
2013-09-18,37.906873,-122.037045,49.26,48
2013-09-18,37.731229,-122.066373,4922.18,48
2013-09-18,37.688244,-121.898741,1000,48
2013-09-18,37.592095,-77.495206,1006.21,48
2013-09-18,37.567086,-122.367573,41,48
2013-09-18,39.762392,-86.143736,2428.56,48
2013-09-18,29.269288,-98.33469,2.14,48
2013-09-18,32.810983,-117.136812,15.04,48
2013-09-18,29.437532,-98.461582,2400,48
